file_name,file_path,class_name,class_index
59608.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59608.jpg,Orange___citrus_greening,29
59609.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59609.jpg,Orange___citrus_greening,29
59610.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59610.jpg,Orange___citrus_greening,29
59611.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59611.jpg,Orange___citrus_greening,29
59612.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59612.jpg,Orange___citrus_greening,29
59613.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59613.jpg,Orange___citrus_greening,29
59614.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59614.jpg,Orange___citrus_greening,29
59615.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59615.jpg,Orange___citrus_greening,29
59616.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59616.jpg,Orange___citrus_greening,29
59617.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59617.jpg,Orange___citrus_greening,29
59618.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59618.jpg,Orange___citrus_greening,29
59619.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59619.jpg,Orange___citrus_greening,29
59620.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59620.jpg,Orange___citrus_greening,29
59621.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59621.jpg,Orange___citrus_greening,29
59622.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59622.jpg,Orange___citrus_greening,29
59623.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59623.jpg,Orange___citrus_greening,29
59624.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59624.jpg,Orange___citrus_greening,29
59625.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59625.jpg,Orange___citrus_greening,29
59626.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59626.jpg,Orange___citrus_greening,29
59627.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59627.jpg,Orange___citrus_greening,29
59628.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59628.jpg,Orange___citrus_greening,29
59629.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59629.jpg,Orange___citrus_greening,29
59630.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59630.jpg,Orange___citrus_greening,29
59631.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59631.jpg,Orange___citrus_greening,29
59632.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59632.jpg,Orange___citrus_greening,29
59633.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59633.jpg,Orange___citrus_greening,29
59634.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59634.jpg,Orange___citrus_greening,29
59635.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59635.jpg,Orange___citrus_greening,29
59636.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59636.jpg,Orange___citrus_greening,29
59637.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59637.jpg,Orange___citrus_greening,29
59638.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59638.jpg,Orange___citrus_greening,29
59639.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59639.jpg,Orange___citrus_greening,29
59640.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59640.jpg,Orange___citrus_greening,29
59641.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59641.jpg,Orange___citrus_greening,29
59642.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59642.jpg,Orange___citrus_greening,29
59643.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59643.jpg,Orange___citrus_greening,29
59644.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59644.jpg,Orange___citrus_greening,29
59645.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59645.jpg,Orange___citrus_greening,29
59646.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59646.jpg,Orange___citrus_greening,29
59647.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59647.jpg,Orange___citrus_greening,29
59648.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59648.jpg,Orange___citrus_greening,29
59649.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59649.jpg,Orange___citrus_greening,29
59650.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59650.jpg,Orange___citrus_greening,29
59651.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59651.jpg,Orange___citrus_greening,29
59652.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59652.jpg,Orange___citrus_greening,29
59653.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59653.jpg,Orange___citrus_greening,29
59654.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59654.jpg,Orange___citrus_greening,29
59655.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59655.jpg,Orange___citrus_greening,29
59656.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59656.jpg,Orange___citrus_greening,29
59657.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59657.jpg,Orange___citrus_greening,29
59658.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59658.jpg,Orange___citrus_greening,29
59659.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59659.jpg,Orange___citrus_greening,29
59660.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59660.jpg,Orange___citrus_greening,29
59661.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59661.jpg,Orange___citrus_greening,29
59662.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59662.jpg,Orange___citrus_greening,29
59663.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59663.jpg,Orange___citrus_greening,29
59664.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59664.jpg,Orange___citrus_greening,29
59665.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59665.jpg,Orange___citrus_greening,29
59666.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59666.jpg,Orange___citrus_greening,29
59667.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59667.jpg,Orange___citrus_greening,29
59668.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59668.jpg,Orange___citrus_greening,29
59669.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59669.jpg,Orange___citrus_greening,29
59670.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59670.jpg,Orange___citrus_greening,29
59671.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59671.jpg,Orange___citrus_greening,29
59672.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59672.jpg,Orange___citrus_greening,29
59673.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59673.jpg,Orange___citrus_greening,29
59674.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59674.jpg,Orange___citrus_greening,29
59675.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59675.jpg,Orange___citrus_greening,29
59676.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59676.jpg,Orange___citrus_greening,29
59677.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59677.jpg,Orange___citrus_greening,29
59678.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59678.jpg,Orange___citrus_greening,29
59679.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59679.jpg,Orange___citrus_greening,29
59680.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59680.jpg,Orange___citrus_greening,29
59681.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59681.jpg,Orange___citrus_greening,29
59682.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59682.jpg,Orange___citrus_greening,29
59683.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59683.jpg,Orange___citrus_greening,29
59684.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59684.jpg,Orange___citrus_greening,29
59685.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59685.jpg,Orange___citrus_greening,29
59686.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59686.jpg,Orange___citrus_greening,29
59687.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59687.jpg,Orange___citrus_greening,29
59688.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59688.jpg,Orange___citrus_greening,29
59689.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59689.jpg,Orange___citrus_greening,29
59690.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59690.jpg,Orange___citrus_greening,29
59691.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59691.jpg,Orange___citrus_greening,29
59692.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59692.jpg,Orange___citrus_greening,29
59693.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59693.jpg,Orange___citrus_greening,29
59694.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59694.jpg,Orange___citrus_greening,29
59695.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59695.jpg,Orange___citrus_greening,29
59696.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59696.jpg,Orange___citrus_greening,29
59697.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59697.jpg,Orange___citrus_greening,29
59698.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59698.jpg,Orange___citrus_greening,29
59699.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59699.jpg,Orange___citrus_greening,29
59700.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59700.jpg,Orange___citrus_greening,29
59701.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59701.jpg,Orange___citrus_greening,29
59702.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59702.jpg,Orange___citrus_greening,29
59703.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59703.jpg,Orange___citrus_greening,29
59704.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59704.jpg,Orange___citrus_greening,29
59705.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59705.jpg,Orange___citrus_greening,29
59706.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59706.jpg,Orange___citrus_greening,29
59707.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59707.jpg,Orange___citrus_greening,29
59708.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59708.jpg,Orange___citrus_greening,29
59709.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59709.jpg,Orange___citrus_greening,29
59710.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59710.jpg,Orange___citrus_greening,29
59711.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59711.jpg,Orange___citrus_greening,29
59712.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59712.jpg,Orange___citrus_greening,29
59713.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59713.jpg,Orange___citrus_greening,29
59714.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59714.jpg,Orange___citrus_greening,29
59715.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59715.jpg,Orange___citrus_greening,29
59716.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59716.jpg,Orange___citrus_greening,29
59717.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59717.jpg,Orange___citrus_greening,29
59718.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59718.jpg,Orange___citrus_greening,29
59719.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59719.jpg,Orange___citrus_greening,29
59720.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59720.jpg,Orange___citrus_greening,29
59721.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59721.jpg,Orange___citrus_greening,29
59722.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59722.jpg,Orange___citrus_greening,29
59723.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59723.jpg,Orange___citrus_greening,29
59724.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59724.jpg,Orange___citrus_greening,29
59725.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59725.jpg,Orange___citrus_greening,29
59726.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59726.jpg,Orange___citrus_greening,29
59727.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59727.jpg,Orange___citrus_greening,29
59728.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59728.jpg,Orange___citrus_greening,29
59729.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59729.jpg,Orange___citrus_greening,29
59730.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59730.jpg,Orange___citrus_greening,29
59731.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59731.jpg,Orange___citrus_greening,29
59732.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59732.jpg,Orange___citrus_greening,29
59733.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59733.jpg,Orange___citrus_greening,29
59734.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59734.jpg,Orange___citrus_greening,29
59735.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59735.jpg,Orange___citrus_greening,29
59736.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59736.jpg,Orange___citrus_greening,29
59737.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59737.jpg,Orange___citrus_greening,29
59738.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59738.jpg,Orange___citrus_greening,29
59739.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59739.jpg,Orange___citrus_greening,29
59740.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59740.jpg,Orange___citrus_greening,29
59741.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59741.jpg,Orange___citrus_greening,29
59742.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59742.jpg,Orange___citrus_greening,29
59743.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59743.jpg,Orange___citrus_greening,29
59744.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59744.jpg,Orange___citrus_greening,29
59745.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59745.jpg,Orange___citrus_greening,29
59746.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59746.jpg,Orange___citrus_greening,29
59747.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59747.jpg,Orange___citrus_greening,29
59748.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59748.jpg,Orange___citrus_greening,29
59749.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59749.jpg,Orange___citrus_greening,29
59750.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59750.jpg,Orange___citrus_greening,29
59751.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59751.jpg,Orange___citrus_greening,29
59752.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59752.jpg,Orange___citrus_greening,29
59753.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59753.jpg,Orange___citrus_greening,29
59754.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59754.jpg,Orange___citrus_greening,29
59755.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59755.jpg,Orange___citrus_greening,29
59756.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59756.jpg,Orange___citrus_greening,29
59757.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59757.jpg,Orange___citrus_greening,29
59758.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59758.jpg,Orange___citrus_greening,29
59759.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59759.jpg,Orange___citrus_greening,29
59760.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59760.jpg,Orange___citrus_greening,29
59761.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59761.jpg,Orange___citrus_greening,29
59762.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59762.jpg,Orange___citrus_greening,29
59763.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59763.jpg,Orange___citrus_greening,29
59764.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59764.jpg,Orange___citrus_greening,29
59765.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59765.jpg,Orange___citrus_greening,29
59766.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59766.jpg,Orange___citrus_greening,29
59767.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59767.jpg,Orange___citrus_greening,29
59768.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59768.jpg,Orange___citrus_greening,29
59769.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59769.jpg,Orange___citrus_greening,29
59770.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59770.jpg,Orange___citrus_greening,29
59771.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59771.jpg,Orange___citrus_greening,29
59772.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59772.jpg,Orange___citrus_greening,29
59773.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59773.jpg,Orange___citrus_greening,29
59774.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59774.jpg,Orange___citrus_greening,29
59775.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59775.jpg,Orange___citrus_greening,29
59776.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59776.jpg,Orange___citrus_greening,29
59777.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59777.jpg,Orange___citrus_greening,29
59778.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59778.jpg,Orange___citrus_greening,29
59779.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59779.jpg,Orange___citrus_greening,29
59780.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59780.jpg,Orange___citrus_greening,29
59781.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59781.jpg,Orange___citrus_greening,29
59782.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59782.jpg,Orange___citrus_greening,29
59783.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59783.jpg,Orange___citrus_greening,29
59784.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59784.jpg,Orange___citrus_greening,29
59785.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59785.jpg,Orange___citrus_greening,29
59786.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59786.jpg,Orange___citrus_greening,29
59787.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59787.jpg,Orange___citrus_greening,29
59788.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59788.jpg,Orange___citrus_greening,29
59789.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59789.jpg,Orange___citrus_greening,29
59790.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59790.jpg,Orange___citrus_greening,29
59791.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59791.jpg,Orange___citrus_greening,29
59792.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59792.jpg,Orange___citrus_greening,29
59793.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59793.jpg,Orange___citrus_greening,29
59794.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59794.jpg,Orange___citrus_greening,29
59795.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Orange___citrus_greening/59795.jpg,Orange___citrus_greening,29
